survey_date,admin0,admin0_code,admin1,admin1_code,admin2,admin2_code,admin3,admin3_code,total_idp,total_ret,ret_idp,ret_refugees,admin_origin
2019-08-31,Mali,MLI,Sikasso,MLI03,Kadiolo,MLI008002,Kadiolo,MLI00300104,341,0,NA,NA,Sikasso
2019-08-31,Mali,MLI,Ségou,MLI04,Baroueli,MLI004001,Baraoueli,MLI00400101,0,0,NA,NA,NA
2019-08-31,Mali,MLI,Ségou,MLI04,Segou,MLI004002,Segou Commune,MLI00400224,2282,0,NA,NA,Ségou
2019-08-31,Mali,MLI,Ségou,MLI04,Bla,MLI004003,Bla,MLI00400302,0,0,NA,NA,NA
2019-08-31,Mali,MLI,Ségou,MLI04,San,MLI004004,San Commune,MLI00400417,1035,0,NA,NA,Ségou
2019-08-31,Mali,MLI,Ségou,MLI04,Niono,MLI004005,Niono,MLI00400506,11470,2937,NA,NA,Ségou
2019-08-31,Mali,MLI,Ségou,MLI04,Tominian,MLI004006,Tominian,MLI00400611,0,0,NA,NA,NA
2019-08-31,Mali,MLI,Ségou,MLI04,Macina,MLI004007,Macina,MLI00400705,7119,167,NA,NA,Ségou
2019-08-31,Mali,MLI,Mopti,MLI05,Mopti,MLI005001,Mopti Commune,MLI00500109,14243,4524,NA,NA,Mopti
2019-08-31,Mali,MLI,Mopti,MLI05,Bandiagara,MLI005002,Bandiagara Commune,MLI00500201,6460,3374,NA,NA,Mopti
2019-08-31,Mali,MLI,Mopti,MLI05,Bankass,MLI005003,Bankass,MLI00500301,12506,0,NA,NA,Mopti
2019-08-31,Mali,MLI,Mopti,MLI05,Youwarou,MLI005004,Youwarou,MLI00500407,102,3337,NA,NA,Mopti
2019-08-31,Mali,MLI,Mopti,MLI05,Djenne,MLI005005,Djenne Commune,MLI00500503,5866,18,NA,NA,Mopti
2019-08-31,Mali,MLI,Mopti,MLI05,Douentza,MLI005006,Douentza Commune,MLI00500606,6036,25896,NA,NA,Mopti
2019-08-31,Mali,MLI,Mopti,MLI05,Koro,MLI005007,Koro,MLI00500711,12510,3228,NA,NA,Mopti
2019-08-31,Mali,MLI,Mopti,MLI05,Tenenkou,MLI005008,Tenenkou Commune,MLI00500809,3193,3977,NA,NA,Mopti
2019-08-31,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI006001,Tombouctou,MLI00600106,7469,82348,NA,NA,Tombouctou
2019-08-31,Mali,MLI,Tombouctou,MLI06,Dire,MLI006002,Dire,MLI00600205,7583,28645,NA,NA,Tombouctou
2019-08-31,Mali,MLI,Tombouctou,MLI06,Goundam,MLI006003,Goundam Commune,MLI00600308,3980,32637,NA,NA,Tombouctou
2019-08-31,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI006004,Rharous,MLI00600408,8620,99055,NA,NA,Tombouctou
2019-08-31,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI006005,Souboundou,MLI00600507,619,46623,NA,NA,Tombouctou
2019-08-31,Mali,MLI,Gao,MLI07,Gao,MLI007001,Gao,MLI00700103,22486,55188,NA,NA,Gao
2019-08-31,Mali,MLI,Gao,MLI07,Ansongo,MLI007002,Ansongo,MLI00700201,7495,65404,NA,NA,Gao
2019-08-31,Mali,MLI,Gao,MLI07,Bourem,MLI007003,Bourem,MLI00700302,5909,28728,NA,NA,Gao
2019-08-31,Mali,MLI,Menaka,MLI07,Menaka,MLI007004,Menaka,MLI00700403,16001,67487,NA,NA,Gao
2019-08-31,Mali,MLI,Kidal,MLI08,Kidal,MLI008001,Anefif,MLI00800101,178,1280,NA,NA,Kidal
2019-08-31,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI008002,Tin Essako,MLI00800201,0,53,NA,NA,NA
2019-08-31,Mali,MLI,Kidal,MLI08,Abeibara,MLI008003,Abeibara,MLI00800301,66,385,NA,NA,Kidal
2019-08-31,Mali,MLI,Kidal,MLI08,Tessalit,MLI008004,Tessalit,MLI00800403,646,466,NA,NA,Kidal
2019-08-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009001,Commune I,MLI00900101,77,0,NA,NA,Bamako
2019-08-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009002,Commune II,MLI00900102,0,0,NA,NA,NA
2019-08-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009003,Commune III,MLI00900103,9,0,NA,NA,Bamako
2019-08-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009004,Commune IV,MLI00900104,88,0,NA,NA,Bamako
2019-08-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009005,Commune V,MLI00900105,589,0,NA,NA,Bamako
2019-08-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009006,Commune VI,MLI00900106,1121,0,NA,NA,Bamako
2018-12-31,MALI,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,ML010312,9,0,NA,NA,Kayes
2018-12-31,MALI,MLI,Kayes,MLI01,Diema,MLI0102,Diema,ML010204,5,0,NA,NA,Kayes
2018-12-31,MALI,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,ML010610,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,ML020604,33,0,NA,NA,Koulikoro
2018-12-31,MALI,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,ML020209,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,ML020418,1129,0,NA,NA,Koulikoro
2018-12-31,MALI,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,ML030709,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,ML030601,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,ML030416,17,0,NA,NA,Sikasso
2018-12-31,MALI,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,ML030102,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,ML030536,86,0,NA,NA,Sikasso
2018-12-31,MALI,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,ML040101,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,ML040626,541,0,NA,NA,Ségou
2018-12-31,MALI,MLI,Ségou,MLI04,Bla,MLI0402,Bla,ML040202,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Ségou,MLI04,San,MLI0405,San Commune,ML040517,211,0,NA,NA,Ségou
2018-12-31,MALI,MLI,Ségou,MLI04,Niono,MLI0404,Niono,ML040406,6109,2906,NA,NA,Ségou
2018-12-31,MALI,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,ML040711,0,0,NA,NA,NA
2018-12-31,MALI,MLI,Ségou,MLI04,Macina,MLI0403,Macina,ML040305,865,167,NA,NA,Ségou
2018-12-31,MALI,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,ML050609,1558,4524,NA,NA,Mopti
2018-12-31,MALI,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,ML050101,4835,3374,NA,NA,Mopti
2018-12-31,MALI,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,ML050201,20014,0,NA,NA,Mopti
2018-12-31,MALI,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,ML050807,43,3337,NA,NA,Mopti
2018-12-31,MALI,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,ML050303,6467,0,NA,NA,Mopti
2018-12-31,MALI,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,ML050406,1242,25896,NA,NA,Mopti
2018-12-31,MALI,MLI,Mopti,MLI05,Koro,MLI0505,Koro,ML050512,17733,0,NA,NA,Mopti
2018-12-31,MALI,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,ML050708,4603,3977,NA,NA,Mopti
2018-12-31,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,ML060506,10316,82119,NA,NA,Tombouctou
2018-12-31,MALI,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,ML060105,531,23628,NA,NA,Tombouctou
2018-12-31,MALI,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,ML060208,4222,32081,NA,NA,Tombouctou
2018-12-31,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,ML060308,4424,89649,NA,NA,Tombouctou
2018-12-31,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,MLI009004,1031,46507,NA,NA,Tombouctou
2018-12-31,MALI,MLI,Gao,MLI07,Gao,MLI0703,Gao,ML070303,10971,49898,NA,NA,Gao
2018-12-31,MALI,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,ML070101,1019,65304,NA,NA,Gao
2018-12-31,MALI,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,ML070202,6405,28678,NA,NA,Gao
2018-12-31,MALI,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,ML070403,12543,62276,NA,NA,Gao
2018-12-31,MALI,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,ML080201,131,1280,NA,NA,Kidal
2018-12-31,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,ML080401,0,53,NA,NA,Kidal
2018-12-31,MALI,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,ML080101,59,385,NA,NA,Kidal
2018-12-31,MALI,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,ML080302,123,466,NA,NA,Kidal
2018-12-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,ML090101,798,0,NA,NA,Bamako
2018-12-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,ML090102,278,0,NA,NA,Bamako
2018-12-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,ML090103,788,0,NA,NA,Bamako
2018-12-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,ML090104,386,0,NA,NA,Bamako
2018-12-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,ML090105,391,0,NA,NA,Bamako
2018-12-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,ML090106,382,0,NA,NA,Bamako
2018-01-31,MALI,MLI,Kayes,MLI01,KaYes,MLI0103,KaYes Commune,ML010312,9,0,NA,NA,Kayes
2018-01-31,MALI,MLI,Kayes,MLI01,Diema,MLI0102,Diema,ML010204,5,0,NA,NA,Kayes
2018-01-31,MALI,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,ML010610,0,0,NA,NA,Kayes
2018-01-31,MALI,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,ML020604,33,0,NA,NA,Koulikoro
2018-01-31,MALI,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,ML020209,0,0,NA,NA,Koulikoro
2018-01-31,MALI,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,ML020418,753,0,NA,NA,Koulikoro
2018-01-31,MALI,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,ML030709,0,0,NA,NA,Sikasso
2018-01-31,MALI,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,ML030601,0,0,NA,NA,Sikasso
2018-01-31,MALI,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,ML030416,17,0,NA,NA,Sikasso
2018-01-31,MALI,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,ML030102,0,0,NA,NA,Sikasso
2018-01-31,MALI,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,ML030536,3,0,NA,NA,Sikasso
2018-01-31,MALI,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,ML040101,0,0,NA,NA,Ségou
2018-01-31,MALI,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,ML040626,541,0,NA,NA,Ségou
2018-01-31,MALI,MLI,Ségou,MLI04,Bla,MLI0402,Bla,ML040202,0,0,NA,NA,Ségou
2018-01-31,MALI,MLI,Ségou,MLI04,San,MLI0405,San Commune,ML040517,211,0,NA,NA,Ségou
2018-01-31,MALI,MLI,Ségou,MLI04,NioNo,MLI0404,NioNo,ML040406,5422,2906,NA,NA,Ségou
2018-01-31,MALI,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,ML040711,0,0,NA,NA,Ségou
2018-01-31,MALI,MLI,Ségou,MLI04,Macina,MLI0403,Macina,ML040305,549,167,NA,NA,Ségou
2018-01-31,MALI,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,ML050609,894,4524,NA,NA,Mopti
2018-01-31,MALI,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,ML050101,32,3374,NA,NA,Mopti
2018-01-31,MALI,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,ML050201,0,0,NA,NA,Mopti
2018-01-31,MALI,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,ML050807,43,3337,NA,NA,Mopti
2018-01-31,MALI,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,ML050303,14,0,NA,NA,Mopti
2018-01-31,MALI,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,ML050406,68,25896,NA,NA,Mopti
2018-01-31,MALI,MLI,Mopti,MLI05,Koro,MLI0505,Koro,ML050512,381,0,NA,NA,Mopti
2018-01-31,MALI,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,ML050708,719,3977,NA,NA,Mopti
2018-01-31,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,ML060506,4752,82119,NA,NA,Tombouctou
2018-01-31,MALI,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,ML060105,273,23628,NA,NA,Tombouctou
2018-01-31,MALI,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,ML060208,1754,32081,NA,NA,Tombouctou
2018-01-31,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,ML060308,12750,89649,NA,NA,Tombouctou
2018-01-31,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,NA,0,46507,NA,NA,Tombouctou
2018-01-31,MALI,MLI,Gao,MLI07,Gao,MLI0703,Gao,ML070303,3108,49898,NA,NA,Gao
2018-01-31,MALI,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,ML070101,1019,65304,NA,NA,Gao
2018-01-31,MALI,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,ML070202,3851,28678,NA,NA,Gao
2018-01-31,MALI,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,ML070403,7291,62276,NA,NA,Gao
2018-01-31,MALI,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,ML080201,131,1280,NA,NA,Kidal
2018-01-31,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,ML080401,0,53,NA,NA,Kidal
2018-01-31,MALI,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,ML080101,59,385,NA,NA,Kidal
2018-01-31,MALI,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,ML080302,123,466,NA,NA,Kidal
2018-01-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,ML090101,756,0,NA,NA,Bamako
2018-01-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,ML090102,278,0,NA,NA,Bamako
2018-01-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,ML090103,788,0,NA,NA,Bamako
2018-01-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,ML090104,386,0,NA,NA,Bamako
2018-01-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,ML090105,391,0,NA,NA,Bamako
2018-01-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,ML090106,302,0,NA,NA,Bamako
2018-06-30,MALI,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,ML010312,9,0,NA,NA,Kayes
2018-06-30,MALI,MLI,Kayes,MLI01,Diema,MLI0102,Diema,ML010204,5,0,NA,NA,Kayes
2018-06-30,MALI,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,ML010610,0,0,NA,NA,Kayes
2018-06-30,MALI,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,ML020604,33,0,NA,NA,Koulikoro
2018-06-30,MALI,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,ML020209,0,0,NA,NA,Koulikoro
2018-06-30,MALI,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,ML020418,879,0,NA,NA,Koulikoro
2018-06-30,MALI,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,ML030709,0,0,NA,NA,Sikasso
2018-06-30,MALI,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,ML030601,0,0,NA,NA,Sikasso
2018-06-30,MALI,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,ML030416,17,0,NA,NA,Sikasso
2018-06-30,MALI,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,ML030102,0,0,NA,NA,Sikasso
2018-06-30,MALI,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,ML030536,86,0,NA,NA,Sikasso
2018-06-30,MALI,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,ML040101,0,0,NA,NA,Ségou
2018-06-30,MALI,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,ML040626,541,0,NA,NA,Ségou
2018-06-30,MALI,MLI,Ségou,MLI04,Bla,MLI0402,Bla,ML040202,0,0,NA,NA,Ségou
2018-06-30,MALI,MLI,Ségou,MLI04,San,MLI0405,San Commune,ML040517,211,0,NA,NA,Ségou
2018-06-30,MALI,MLI,Ségou,MLI04,Niono,MLI0404,Niono,ML040406,6109,2906,NA,NA,Ségou
2018-06-30,MALI,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,ML040711,0,0,NA,NA,Ségou
2018-06-30,MALI,MLI,Ségou,MLI04,Macina,MLI0403,Macina,ML040305,865,167,NA,NA,Ségou
2018-06-30,MALI,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,ML050609,894,4524,NA,NA,Mopti
2018-06-30,MALI,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,ML050101,2250,3374,NA,NA,Mopti
2018-06-30,MALI,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,ML050201,1414,0,NA,NA,Mopti
2018-06-30,MALI,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,ML050807,43,3337,NA,NA,Mopti
2018-06-30,MALI,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,ML050303,14,0,NA,NA,Mopti
2018-06-30,MALI,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,ML050406,68,25896,NA,NA,Mopti
2018-06-30,MALI,MLI,Mopti,MLI05,Koro,MLI0505,Koro,ML050512,5308,0,NA,NA,Mopti
2018-06-30,MALI,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,ML050708,1397,3977,NA,NA,Mopti
2018-06-30,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,ML060506,4752,82119,NA,NA,Tombouctou
2018-06-30,MALI,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,ML060105,273,23628,NA,NA,Tombouctou
2018-06-30,MALI,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,ML060208,1754,32081,NA,NA,Tombouctou
2018-06-30,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,ML060308,12750,89649,NA,NA,Tombouctou
2018-06-30,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,NA,0,46507,NA,NA,Tombouctou
2018-06-30,MALI,MLI,Gao,MLI07,Gao,MLI0703,Gao,ML070303,3108,49898,NA,NA,Gao
2018-06-30,MALI,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,ML070101,1019,65304,NA,NA,Gao
2018-06-30,MALI,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,ML070202,3851,28678,NA,NA,Gao
2018-06-30,MALI,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,ML070403,11763,62276,NA,NA,Gao
2018-06-30,MALI,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,ML080201,131,1280,NA,NA,Kidal
2018-06-30,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,ML080401,0,53,NA,NA,Kidal
2018-06-30,MALI,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,ML080101,59,385,NA,NA,Kidal
2018-06-30,MALI,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,ML080302,123,466,NA,NA,Kidal
2018-06-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,ML090101,756,0,NA,NA,Bamako
2018-06-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,ML090102,278,0,NA,NA,Bamako
2018-06-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,ML090103,788,0,NA,NA,Bamako
2018-06-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,ML090104,386,0,NA,NA,Bamako
2018-06-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,ML090105,391,0,NA,NA,Bamako
2018-06-30,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,ML090106,302,0,NA,NA,Bamako
2019-03-31,MALI,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,ML010312,0,0,NA,NA,Kayes
2019-03-31,MALI,MLI,Kayes,MLI01,Diema,MLI0102,Diema,ML010204,0,0,NA,NA,Kayes
2019-03-31,MALI,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,ML010513,622,0,NA,NA,Kayes
2019-03-31,MALI,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,ML010610,647,0,NA,NA,Kayes
2019-03-31,MALI,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,ML020604,11,0,NA,NA,Koulikoro
2019-03-31,MALI,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,ML020209,110,0,NA,NA,Koulikoro
2019-03-31,MALI,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,ML020418,1406,0,NA,NA,Koulikoro
2019-03-31,MALI,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,ML030709,146,0,NA,NA,Sikasso
2019-03-31,MALI,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,ML030601,0,0,NA,NA,Sikasso
2019-03-31,MALI,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,ML030416,159,0,NA,NA,Sikasso
2019-03-31,MALI,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,ML030102,0,0,NA,NA,Sikasso
2019-03-31,MALI,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,ML030536,246,0,NA,NA,Sikasso
2019-03-31,MALI,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,ML040101,0,0,NA,NA,Ségou
2019-03-31,MALI,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,ML040626,1483,0,NA,NA,Ségou
2019-03-31,MALI,MLI,Ségou,MLI04,Bla,MLI0402,Bla,ML040202,0,0,NA,NA,Ségou
2019-03-31,MALI,MLI,Ségou,MLI04,San,MLI0405,San Commune,ML040517,466,0,NA,NA,Ségou
2019-03-31,MALI,MLI,Ségou,MLI04,Niono,MLI0404,Niono,ML040406,11360,2937,NA,NA,Ségou
2019-03-31,MALI,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,ML040711,0,0,NA,NA,Ségou
2019-03-31,MALI,MLI,Ségou,MLI04,Macina,MLI0403,Macina,ML040305,1790,167,NA,NA,Ségou
2019-03-31,MALI,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,ML050609,4048,4524,NA,NA,Mopti
2019-03-31,MALI,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,ML050101,6048,3374,NA,NA,Mopti
2019-03-31,MALI,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,ML050201,12506,0,NA,NA,Mopti
2019-03-31,MALI,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,ML050807,102,3337,NA,NA,Mopti
2019-03-31,MALI,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,ML050303,5866,0,NA,NA,Mopti
2019-03-31,MALI,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,ML050406,1177,25896,NA,NA,Mopti
2019-03-31,MALI,MLI,Mopti,MLI05,Koro,MLI0505,Koro,ML050512,12512,0,NA,NA,Mopti
2019-03-31,MALI,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,ML050708,3191,3977,NA,NA,Mopti
2019-03-31,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,ML060506,2939,82348,NA,NA,Tombouctou
2019-03-31,MALI,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,ML060105,573,28645,NA,NA,Tombouctou
2019-03-31,MALI,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,ML060208,3693,32637,NA,NA,Tombouctou
2019-03-31,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,ML060308,4569,96571,NA,NA,Tombouctou
2019-03-31,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,MLI009004,294,46623,NA,NA,Tombouctou
2019-03-31,MALI,MLI,Gao,MLI07,Gao,MLI0703,Gao,ML070303,11043,53697,NA,NA,Gao
2019-03-31,MALI,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,ML070101,552,65404,NA,NA,Gao
2019-03-31,MALI,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,ML070202,721,28728,NA,NA,Gao
2019-03-31,MALI,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,ML070403,8969,67487,NA,NA,Gao
2019-03-31,MALI,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,ML080201,162,1280,NA,NA,Kidal
2019-03-31,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,ML080401,0,53,NA,NA,Kidal
2019-03-31,MALI,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,ML080101,66,385,NA,NA,Kidal
2019-03-31,MALI,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,ML080302,646,466,NA,NA,Kidal
2019-03-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,ML090101,77,0,NA,NA,Bamako
2019-03-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,ML090102,0,0,NA,NA,Bamako
2019-03-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,ML090103,9,0,NA,NA,Bamako
2019-03-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,ML090104,88,0,NA,NA,Bamako
2019-03-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,ML090105,486,0,NA,NA,Bamako
2019-03-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,ML090106,256,0,NA,NA,Bamako
2018-10-31,MALI,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,ML010312,9,0,NA,NA,Kayes
